manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,price_usd,up_counter
Opel,Vivaro,mechanical,white,398000,2003,diesel,diesel,1.9,van,4500.0,6
Opel,Astra,automatic,black,170000,2010,gasoline,gasoline,1.6,hatchback,6980.0,2
Opel,Vectra,mechanical,red,123456,1993,gasoline,gasoline,2.0,sedan,1250.0,64
Opel,Zafira,automatic,black,210500,2016,diesel,diesel,2.0,minivan,13950.0,7
Opel,Astra,mechanical,blue,123456,1999,diesel,diesel,1.7,hatchback,2300.0,11
Opel,Astra,mechanical,grey,200930,2011,diesel,diesel,1.3,universal,8900.0,7
Opel,Astra,mechanical,other,98000,2015,diesel,diesel,1.6,universal,10999.0,32
Opel,Zafira,mechanical,grey,206000,2007,gasoline,gasoline,1.8,minivan,6400.0,37
Opel,Omega,mechanical,violet,450000,1999,diesel,diesel,2.0,universal,1666.0,1
Opel,Corsa,mechanical,blue,90000,2010,gasoline,gasoline,1.2,hatchback,4400.0,4
Opel,Meriva,mechanical,silver,112000,2004,gasoline,gasoline,1.6,minivan,3400.0,3
Opel,Vectra,automatic,black,330000,2008,diesel,diesel,1.9,universal,6600.0,7
Opel,Vectra,mechanical,white,320000,1995,gasoline,gasoline,2.0,sedan,2950.0,72
Opel,Astra,mechanical,white,260000,2006,diesel,diesel,1.3,universal,3700.0,16
Opel,Sintra,mechanical,silver,250000,1997,gasoline,gasoline,2.2,minivan,3000.0,133
Opel,Vivaro,mechanical,other,286000,2004,diesel,diesel,1.9,minibus,8950.0,16
Opel,Corsa,automatic,red,192000,1994,gasoline,gasoline,1.4,hatchback,1000.0,34
Opel,Astra,mechanical,silver,246000,2009,gasoline,gasoline,1.6,universal,6750.0,22
Opel,Zafira,mechanical,black,220000,2008,gasoline,gasoline,1.8,minivan,6800.0,31
Opel,Frontera,mechanical,blue,450000,2000,diesel,diesel,2.2,suv,4200.0,24
Opel,Zafira,mechanical,blue,329000,1999,gasoline,gasoline,1.6,minivan,3350.0,9
Opel,Astra,automatic,black,123456,2008,gasoline,gasoline,1.8,sedan,5200.0,32
Opel,Astra,mechanical,blue,270000,2004,gasoline,gasoline,1.4,hatchback,3100.0,4
Opel,Insignia,mechanical,black,146000,2011,gasoline,gasoline,1.8,liftback,9250.0,6
Opel,Meriva,mechanical,silver,200000,2005,diesel,diesel,1.7,minivan,4200.0,9
Opel,Astra,mechanical,other,80700,2012,gasoline,gasoline,1.6,hatchback,8150.0,23
Opel,Mokka,mechanical,white,39000,2014,gasoline,gasoline,1.8,suv,12900.0,115
Opel,Calibra,mechanical,blue,350000,1992,gasoline,gasoline,2.0,coupe,1000.0,7
Opel,Omega,automatic,silver,276000,1999,gasoline,gasoline,2.5,sedan,1300.0,164
Opel,Monterey,automatic,silver,323432,1994,gasoline,gasoline,3.2,suv,1850.0,127
Opel,Meriva,mechanical,blue,186634,2006,gasoline,gasoline,1.6,hatchback,5000.0,37
Opel,Zafira,mechanical,blue,419000,2005,diesel,diesel,1.9,minivan,5200.0,3
Opel,Zafira,automatic,blue,275000,2006,diesel,diesel,1.9,minivan,6800.0,45
Opel,Omega,mechanical,violet,358249,1995,gasoline,gasoline,2.0,sedan,1250.0,19
Opel,Astra,mechanical,black,195000,2007,gasoline,gasoline,1.4,coupe,5150.0,6
Opel,Agila,mechanical,white,300000,2004,gasoline,gasoline,1.0,minivan,2400.0,12
Opel,Astra,automatic,black,176000,2008,gasoline,gasoline,1.8,hatchback,5800.0,62
Opel,Vectra,mechanical,blue,510000,1997,gas,gasoline,2.0,hatchback,1900.0,10
Opel,Astra,mechanical,black,198000,2006,diesel,diesel,1.3,universal,5000.0,26
Opel,Corsa,mechanical,white,172000,2009,diesel,diesel,1.3,hatchback,6000.0,13
Opel,Zafira,mechanical,blue,286000,2003,diesel,diesel,2.2,minivan,6600.0,36
Opel,Vectra,mechanical,silver,30000,1997,gasoline,gasoline,1.6,universal,2000.0,3
Opel,Meriva,mechanical,blue,201000,2004,gasoline,gasoline,1.6,hatchback,4200.0,2
Opel,Omega,mechanical,blue,400000,2003,gasoline,gasoline,2.2,sedan,4500.0,75
Opel,Astra,mechanical,silver,290000,2004,diesel,diesel,1.7,hatchback,4700.0,84
Opel,Omega,mechanical,black,222222,1994,gasoline,gasoline,2.0,sedan,1100.0,11
Opel,Vectra,mechanical,green,380000,2002,gasoline,gasoline,2.2,sedan,3800.0,12
Opel,Zafira,mechanical,blue,424400,2001,diesel,diesel,2.0,minivan,4850.0,13
Opel,Astra,mechanical,white,202000,2009,gasoline,gasoline,1.6,universal,7000.0,2
Opel,Zafira,mechanical,grey,338000,2003,diesel,diesel,2.0,minivan,5450.0,10
Opel,Zafira,mechanical,black,140000,2016,diesel,diesel,1.6,minivan,13499.0,33
Opel,Zafira,mechanical,black,298000,2008,gasoline,gasoline,1.8,minivan,6599.0,78
Opel,Astra,mechanical,grey,238000,2006,gasoline,gasoline,1.6,hatchback,4300.0,6
Opel,Omega,mechanical,grey,205000,1994,gasoline,gasoline,2.0,universal,1100.0,7
Opel,Corsa,mechanical,blue,160000,2004,gasoline,gasoline,1.0,hatchback,2600.0,32
Opel,Astra,mechanical,blue,448000,1994,diesel,diesel,1.7,universal,1650.0,2
Opel,Astra,mechanical,other,307000,2000,gasoline,gasoline,2.0,coupe,3300.0,30
Opel,Vectra,mechanical,red,327000,1994,gasoline,gasoline,1.6,sedan,2100.0,11
Opel,Corsa,mechanical,white,450000,2001,gasoline,gasoline,1.0,hatchback,2250.0,21
Opel,Astra,mechanical,black,340000,1999,diesel,diesel,1.7,universal,3700.0,32
Opel,Corsa,mechanical,blue,204000,2008,diesel,diesel,1.3,hatchback,4500.0,38
Opel,Zafira,mechanical,silver,406000,1999,diesel,diesel,2.0,minivan,3500.0,11
Opel,Astra,automatic,blue,160000,2009,gasoline,gasoline,1.8,universal,6900.0,9
Opel,Astra,mechanical,silver,50000,2014,gasoline,gasoline,1.6,hatchback,10450.0,13
Opel,Signum,mechanical,silver,263000,2005,diesel,diesel,1.9,hatchback,5250.0,11
Opel,Vectra,mechanical,brown,200000,1997,gasoline,gasoline,1.8,sedan,2300.0,3
Opel,Omega,mechanical,silver,330000,2003,diesel,diesel,2.2,sedan,3900.0,4
Opel,Zafira,mechanical,grey,189000,2016,diesel,diesel,1.6,minivan,11950.0,8
Opel,Corsa,mechanical,grey,79000,2010,gasoline,gasoline,1.4,hatchback,6500.0,30
Opel,Insignia,mechanical,silver,165000,2015,diesel,diesel,2.0,universal,11950.0,6
Opel,Vectra,mechanical,silver,287000,1999,gasoline,gasoline,1.8,hatchback,3190.0,1
Opel,Corsa,mechanical,silver,195000,1998,gasoline,gasoline,1.0,hatchback,1090.77,5
Opel,Astra,mechanical,blue,294025,1998,gasoline,gasoline,1.8,universal,3250.0,4
Opel,Vectra,mechanical,violet,300000,2003,gasoline,gasoline,2.2,hatchback,4200.0,16
Opel,Astra,mechanical,blue,230000,2001,gasoline,gasoline,1.6,hatchback,2650.0,26
Opel,Omega,mechanical,black,325000,1996,gasoline,gasoline,2.0,sedan,1849.57,5
Opel,Vectra,mechanical,black,293000,2004,diesel,diesel,1.9,universal,5600.0,17
Opel,Calibra,mechanical,other,300000,1994,gasoline,gasoline,2.0,coupe,3700.0,13
Opel,Astra,mechanical,red,174000,2010,gasoline,gasoline,1.4,hatchback,7700.0,7
Opel,Astra,mechanical,white,1000000,2003,diesel,diesel,2.0,hatchback,2800.0,14
Opel,Zafira,mechanical,silver,406000,1999,diesel,diesel,2.0,minivan,3462.01,9
Opel,Astra,automatic,black,206000,2010,gasoline,gasoline,1.6,sedan,6200.0,9
Opel,Insignia,mechanical,grey,167850,2008,gasoline,gasoline,1.6,sedan,8300.0,14
Opel,Zafira,mechanical,other,310000,2004,diesel,diesel,2.0,minivan,4900.0,2
Opel,Vectra,automatic,grey,168436,2007,gasoline,gasoline,1.8,sedan,6100.0,89
Opel,Zafira,mechanical,black,180000,2016,diesel,diesel,1.6,minivan,12300.0,23
Opel,Vectra,mechanical,grey,209000,2004,diesel,diesel,1.9,universal,5100.0,10
Opel,Astra,mechanical,blue,232000,2008,diesel,diesel,1.3,universal,5600.0,99
Opel,Vectra,mechanical,red,278487,1994,gasoline,gasoline,1.6,sedan,1000.0,26
Opel,Vivaro,mechanical,green,330000,2002,diesel,diesel,1.9,minibus,7800.0,2
Opel,Vectra,mechanical,blue,350000,1998,gasoline,gasoline,1.6,universal,2100.0,17
Opel,Frontera,mechanical,silver,232000,2001,gasoline,gasoline,3.2,suv,4700.0,2
Opel,Astra,automatic,black,138000,2008,gasoline,gasoline,1.8,sedan,6500.0,1
Opel,Astra,mechanical,blue,270000,2010,diesel,diesel,1.3,universal,5800.0,16
Opel,Corsa,mechanical,blue,397097,2008,diesel,diesel,1.3,hatchback,3950.0,4
Opel,Vectra,mechanical,other,222000,2001,gasoline,gasoline,1.6,sedan,3100.0,14
Opel,Astra,mechanical,red,111111,2010,gasoline,gasoline,1.4,hatchback,8200.0,8
Opel,Zafira,mechanical,blue,201000,2008,diesel,diesel,1.7,minivan,6800.0,14
Opel,Vectra,mechanical,silver,430000,2001,diesel,diesel,2.2,universal,3500.0,9
Opel,Zafira,mechanical,blue,30000,2002,diesel,diesel,2.2,minivan,3650.0,3
Opel,Vectra,mechanical,black,300000,2001,diesel,diesel,2.2,universal,3500.0,1
Opel,Astra,automatic,silver,288000,1998,gasoline,gasoline,1.6,hatchback,2600.0,8
Opel,Astra,mechanical,grey,215000,2007,gasoline,gasoline,1.8,hatchback,5150.0,17
Opel,Astra,mechanical,blue,257000,1996,gasoline,gasoline,1.6,universal,1200.0,3
Opel,Vivaro,mechanical,other,999,2002,diesel,diesel,1.9,minibus,7200.0,1
Opel,Vectra,mechanical,black,450000,1995,diesel,diesel,1.7,sedan,1200.0,13
Opel,Astra,mechanical,blue,380,1999,diesel,diesel,2.0,universal,2650.0,7
Opel,Antara,automatic,grey,266000,2009,diesel,diesel,2.0,suv,10300.0,236
Opel,Vectra,mechanical,red,470000,1997,gasoline,gasoline,2.0,hatchback,1850.0,21
Opel,Omega,mechanical,green,298546,2000,gasoline,gasoline,2.2,universal,2410.0,30
Opel,Omega,automatic,silver,360000,1997,gas,gasoline,2.5,sedan,1100.0,3
Opel,Omega,mechanical,black,12345,1997,gasoline,gasoline,2.0,universal,1000.0,1
Opel,Zafira,mechanical,silver,265000,2003,diesel,diesel,2.0,minivan,4750.0,3
Opel,Vectra,mechanical,grey,300000,1997,diesel,diesel,2.0,sedan,1200.0,22
Opel,Vectra,mechanical,violet,500000,1996,diesel,diesel,1.7,sedan,1250.0,3
Opel,Astra,mechanical,white,345678,1999,diesel,diesel,1.7,universal,1999.0,110
Opel,Meriva,mechanical,blue,215000,2015,diesel,diesel,1.6,minivan,9800.0,5
Opel,Corsa,mechanical,blue,190000,1997,gasoline,gasoline,1.2,hatchback,1190.0,35
Opel,Calibra,mechanical,other,256000,1993,gasoline,gasoline,2.0,coupe,1300.0,5
Opel,Astra,mechanical,red,350000,1999,diesel,diesel,1.7,universal,2000.0,8
Opel,Vectra,mechanical,grey,220000,1997,diesel,diesel,1.7,sedan,1650.0,1
Opel,Sintra,mechanical,silver,350000,1999,diesel,diesel,2.2,minivan,2086.69,46
Opel,Vectra,automatic,silver,430000,2002,diesel,diesel,2.2,sedan,4450.0,1
Opel,Zafira,mechanical,blue,450000,2001,diesel,diesel,2.2,universal,3600.0,20
Opel,Vectra,mechanical,black,320000,2006,gasoline,gasoline,1.8,sedan,4900.0,24
Opel,Astra,automatic,black,190000,2008,gasoline,gasoline,1.6,hatchback,5490.0,126
Opel,Omega,mechanical,green,220000,1997,gasoline,gasoline,2.0,sedan,1600.0,133
Opel,Corsa,automatic,blue,216000,2009,gasoline,gasoline,1.2,hatchback,4990.0,1
Opel,Corsa,mechanical,green,205000,1997,gasoline,gasoline,1.2,hatchback,1500.0,2
Opel,Vectra,mechanical,silver,250000,2001,diesel,diesel,2.2,universal,2608.37,20
Opel,Zafira,mechanical,grey,406000,1999,diesel,diesel,2.0,minivan,3500.0,46
Opel,Omega,mechanical,green,280000,1998,gasoline,gasoline,2.0,hatchback,2700.0,9
Opel,Astra,mechanical,other,340000,1998,gasoline,gasoline,2.0,hatchback,2000.0,12
Opel,Astra,mechanical,black,282331,2006,gasoline,gasoline,1.6,hatchback,5100.0,20
Opel,Omega,mechanical,blue,285000,1990,gasoline,gasoline,2.0,sedan,3000.0,8
Opel,Movano,mechanical,white,400000,2000,diesel,diesel,2.5,van,5800.0,21
Opel,Vectra,mechanical,white,238167,1997,gasoline,gasoline,1.8,universal,1700.0,12
Opel,Astra,mechanical,silver,278000,1999,gasoline,gasoline,1.6,universal,3500.0,2
Opel,Tigra,mechanical,yellow,230000,1995,gasoline,gasoline,1.4,coupe,1700.0,12
Opel,Astra,mechanical,silver,189000,2001,gasoline,gasoline,1.8,hatchback,3800.0,1
Opel,Sintra,mechanical,blue,400,1998,gasoline,gasoline,2.2,minivan,2700.0,13
Opel,Vectra,mechanical,other,355000,2002,diesel,diesel,2.0,sedan,5000.0,15
Opel,Corsa,mechanical,black,156887,2005,diesel,diesel,1.3,hatchback,3500.0,27
Opel,Vectra,mechanical,black,370000,1997,gasoline,gasoline,1.6,sedan,1400.0,2
Opel,Astra,mechanical,silver,278000,2008,diesel,diesel,1.7,universal,5800.0,34
Opel,Zafira,mechanical,black,455000,2002,diesel,diesel,2.2,minivan,5350.0,1
Opel,Omega,automatic,green,277000,1998,gasoline,gasoline,2.0,sedan,1500.0,1
Opel,Omega,automatic,red,314000,1998,gasoline,gasoline,2.0,universal,1600.0,6
Opel,Zafira,mechanical,silver,314478,2001,diesel,diesel,2.0,minivan,4800.0,1
Opel,Omega,automatic,other,300000,1998,diesel,diesel,2.5,sedan,1300.0,1
Opel,Omega,mechanical,blue,250000,1995,gasoline,gasoline,2.0,universal,1111.0,2
Opel,Sintra,mechanical,white,260000,1998,gasoline,gasoline,2.2,minivan,2250.0,29
Opel,Omega,mechanical,white,360000,1994,gasoline,gasoline,2.0,sedan,1659.87,3
Opel,Astra,mechanical,white,290000,1999,gasoline,gasoline,1.8,universal,2750.0,2
Opel,Omega,mechanical,silver,222,1998,gasoline,gasoline,2.0,sedan,1450.0,6
Opel,Omega,mechanical,blue,250000,2000,diesel,diesel,2.5,universal,3900.0,6
Opel,Astra,mechanical,white,205000,1999,gasoline,gasoline,1.6,universal,2850.0,24
Opel,Omega,mechanical,other,333333,1994,gasoline,gasoline,2.0,sedan,1500.0,10
Opel,Astra,mechanical,blue,295000,2002,gasoline,gasoline,1.4,universal,3500.0,1
Opel,Vectra,mechanical,silver,330133,2004,diesel,diesel,2.2,universal,4650.0,1
Opel,Vectra,mechanical,black,314000,1996,gasoline,gasoline,1.6,sedan,2350.0,26
Opel,Frontera,mechanical,silver,236000,2003,diesel,diesel,2.2,suv,9500.0,5
Opel,Zafira,mechanical,silver,355000,2000,diesel,diesel,2.0,minivan,4500.0,1
Opel,Signum,mechanical,grey,310453,2003,diesel,diesel,2.2,hatchback,3950.0,52
Opel,Monterey,automatic,green,280000,1997,gas,gasoline,3.2,suv,4000.0,26
Opel,Meriva,mechanical,blue,153000,2008,gasoline,gasoline,1.4,minivan,5350.0,68
Opel,Vectra,mechanical,other,240000,1990,gas,gasoline,2.0,sedan,1050.0,18
Opel,Astra,mechanical,blue,280000,2007,diesel,diesel,1.9,universal,6000.0,11
Opel,Omega,mechanical,other,326000,2000,gasoline,gasoline,2.2,sedan,1800.0,29
Opel,Zafira,mechanical,other,275000,2002,diesel,diesel,2.0,minivan,5000.0,15
Opel,Vectra,mechanical,grey,400000,2001,diesel,diesel,2.2,universal,1700.0,1
Opel,Omega,mechanical,black,318000,1998,gasoline,gasoline,2.0,universal,2200.0,5
Opel,Omega,mechanical,white,320000,1998,gas,gasoline,2.0,universal,1600.0,14
Opel,Zafira,mechanical,other,200000,2008,diesel,diesel,1.7,minivan,7000.0,25
Opel,Omega,mechanical,silver,300000,2000,diesel,diesel,2.5,sedan,3400.0,3
Opel,Omega,mechanical,brown,300000,1998,gasoline,gasoline,2.0,sedan,2000.0,137
Opel,Vectra,mechanical,silver,380000,1990,gasoline,gasoline,1.6,sedan,1313.0,36
Opel,Sintra,mechanical,blue,280000,1998,gasoline,gasoline,2.2,minivan,2200.0,2
Opel,Insignia,mechanical,black,130000,2011,gasoline,gasoline,1.8,sedan,9000.0,56
Opel,Vectra,automatic,red,218000,1999,gasoline,gasoline,1.6,sedan,2400.0,50
Opel,Vectra,mechanical,blue,306000,2004,diesel,diesel,2.2,sedan,4970.0,1
Opel,Omega,mechanical,other,603003,2003,diesel,diesel,2.2,universal,3200.0,6
Opel,Omega,mechanical,blue,605060,2002,diesel,diesel,2.2,universal,3200.0,7
Opel,Astra,mechanical,blue,420000,1997,diesel,diesel,1.7,hatchback,1000.0,3
Opel,Vectra,automatic,silver,355000,2003,diesel,diesel,2.2,hatchback,5300.0,29
Opel,Vectra,mechanical,silver,480000,2004,diesel,diesel,1.9,universal,4800.0,1
Opel,Astra,automatic,red,168000,2006,gasoline,gasoline,1.4,hatchback,4100.0,29
Opel,Campo,mechanical,blue,250000,1993,diesel,diesel,2.5,pickup,1600.0,125
Opel,Meriva,mechanical,silver,186285,2010,diesel,diesel,1.3,hatchback,7650.0,1
Opel,Astra,mechanical,grey,340000,2008,diesel,diesel,1.3,coupe,6000.0,1
Opel,Zafira,mechanical,silver,395000,2002,diesel,diesel,2.0,minivan,4600.0,1
Opel,Omega,automatic,black,350000,1998,gasoline,gasoline,2.0,sedan,1400.0,30
Opel,Vectra,mechanical,black,335,2002,gasoline,gasoline,1.8,sedan,3950.0,4
Opel,Agila,mechanical,blue,194000,2001,gasoline,gasoline,1.0,minivan,2300.0,1
Opel,Omega,mechanical,blue,310000,1996,gas,gasoline,2.0,universal,1043.34,6
Opel,Zafira,automatic,other,330000,1999,gasoline,gasoline,1.8,minivan,4200.0,9
Opel,Vectra,mechanical,other,407698,1996,gasoline,gasoline,1.8,universal,2350.0,33
Opel,Astra,mechanical,white,250000,1998,gasoline,gasoline,1.4,universal,1700.0,10
Opel,Omega,mechanical,silver,403000,2001,diesel,diesel,2.2,sedan,2500.0,10
Opel,Combo,mechanical,red,283000,2000,diesel,diesel,1.7,universal,1900.0,22
Opel,Astra,mechanical,silver,410000,2000,gasoline,gasoline,2.0,hatchback,2690.0,24
Opel,Zafira,mechanical,grey,305000,2003,diesel,diesel,2.2,minivan,5600.0,9
Opel,Frontera,automatic,blue,238000,2000,diesel,diesel,2.2,suv,5600.0,133
Opel,Astra,mechanical,silver,252000,2000,hybrid-petrol,gasoline,1.6,universal,3200.0,32
Opel,Astra,mechanical,blue,280000,1999,gasoline,gasoline,1.6,coupe,2750.0,1
Opel,Vectra,mechanical,silver,369000,2001,diesel,diesel,2.2,hatchback,3190.0,8
Opel,Vectra,mechanical,black,340000,1997,diesel,diesel,2.0,universal,1950.0,6
Opel,Vectra,mechanical,black,400000,1993,diesel,diesel,1.7,hatchback,1000.0,30
Opel,Insignia,automatic,black,178500,2011,gasoline,gasoline,2.0,sedan,9750.0,1
Opel,Zafira,mechanical,silver,390000,2008,diesel,diesel,1.7,minivan,6750.0,11
Opel,Vectra,mechanical,other,287777,1997,gasoline,gasoline,1.6,sedan,1650.0,39
Opel,Vectra,automatic,silver,244000,2002,gasoline,gasoline,2.2,sedan,5450.0,9
Opel,Zafira,mechanical,black,290000,2002,diesel,diesel,2.0,minivan,4550.0,2
Opel,Astra,automatic,grey,195000,2006,gasoline,gasoline,1.6,coupe,6200.0,8
Opel,Astra,automatic,silver,247000,2000,gasoline,gasoline,1.8,hatchback,2999.0,19
Opel,Omega,mechanical,black,250000,1993,gasoline,gasoline,2.0,universal,1000.0,38
Opel,Omega,mechanical,green,472000,1996,gasoline,gasoline,2.0,universal,1400.0,10
Opel,Insignia,mechanical,other,142000,2011,gasoline,gasoline,2.0,sedan,10500.0,41
Opel,Omega,automatic,silver,392521,1999,gas,gasoline,2.0,sedan,2845.49,5
Opel,Omega,mechanical,silver,276000,2000,gasoline,gasoline,2.2,sedan,2800.0,20
Opel,Corsa,mechanical,white,350000,2008,diesel,diesel,1.3,hatchback,4500.0,61
Opel,Zafira,mechanical,silver,312000,2002,diesel,diesel,2.0,minivan,4700.0,71
Opel,Astra,mechanical,green,388000,1999,diesel,diesel,1.7,universal,3200.0,10
Opel,Omega,mechanical,blue,280000,1995,gasoline,gasoline,2.5,sedan,1000.0,37
Opel,Omega,mechanical,silver,514000,1998,diesel,diesel,2.0,sedan,2000.0,25
Opel,Vectra,mechanical,green,375258,1996,gasoline,gasoline,1.8,sedan,1700.0,6
Opel,Zafira,automatic,grey,230000,2006,gasoline,gasoline,1.8,minivan,4500.0,2
Opel,Insignia,automatic,black,232000,2009,diesel,diesel,2.0,universal,9499.0,6
Opel,Zafira,mechanical,grey,172900,2008,gasoline,gasoline,1.8,minivan,7700.0,1
Opel,Omega,mechanical,silver,258000,2000,diesel,diesel,2.5,universal,1250.0,1
Opel,Vectra,automatic,black,130000,2008,gasoline,gasoline,1.8,hatchback,6299.0,5
Opel,Omega,automatic,silver,470000,2003,diesel,diesel,2.5,universal,3600.0,4
Opel,Omega,mechanical,black,190000,2000,gas,gasoline,2.2,sedan,3000.0,46
Opel,Vectra,mechanical,green,300000,1998,gasoline,gasoline,1.6,hatchback,2350.0,28
Opel,Vectra,mechanical,silver,334000,1999,gasoline,gasoline,2.0,sedan,2000.0,16
Opel,Vivaro,mechanical,white,317000,2001,diesel,diesel,1.9,minibus,7500.0,68
Opel,Insignia,automatic,black,225000,2010,diesel,diesel,2.0,sedan,10000.0,8
Opel,Insignia,automatic,silver,239000,2010,gasoline,gasoline,2.0,liftback,10500.0,11
Opel,Zafira,mechanical,blue,303022,1999,gas,gasoline,1.6,minivan,3950.0,47
Opel,Vectra,mechanical,other,359483,1997,gasoline,gasoline,1.6,universal,2450.0,64
Opel,Astra,mechanical,red,284395,1998,gasoline,gasoline,1.6,universal,2500.0,60
Opel,Omega,mechanical,blue,307254,1998,gasoline,gasoline,2.0,universal,2150.0,118
Opel,Zafira,mechanical,silver,291500,2000,gasoline,gasoline,1.8,minivan,4350.0,107
Opel,Vectra,mechanical,green,272473,1999,gasoline,gasoline,1.8,universal,2850.0,119
Opel,Astra,mechanical,grey,161000,2016,diesel,diesel,1.6,universal,13300.0,17
Opel,Zafira,mechanical,silver,314799,2005,gas,gasoline,1.6,minivan,4999.0,4
Opel,Omega,automatic,silver,260000,2000,gas,gasoline,2.2,universal,3000.0,14
Opel,Astra,mechanical,blue,340000,2001,diesel,diesel,1.7,universal,2649.0,1
Opel,Sintra,mechanical,blue,321000,1999,gasoline,gasoline,2.2,minivan,3000.0,20
Opel,Insignia,mechanical,other,154000,2009,diesel,diesel,2.0,universal,8400.0,61
Opel,Astra,mechanical,black,200000,2011,diesel,diesel,1.3,hatchback,7800.0,34
Opel,Astra,mechanical,blue,160000,2010,gasoline,gasoline,1.4,hatchback,7600.0,11
Opel,Astra,mechanical,silver,181482,2008,gasoline,gasoline,1.6,hatchback,6200.0,21
Opel,Astra,mechanical,grey,500000,2006,diesel,diesel,1.3,universal,4600.0,1
Opel,Meriva,mechanical,silver,277000,2004,diesel,diesel,1.7,hatchback,4000.0,14
Opel,Insignia,automatic,black,210000,2011,diesel,diesel,2.0,liftback,12700.0,21
Opel,Vectra,mechanical,blue,325789,1996,gasoline,gasoline,1.8,sedan,1350.0,1
Opel,Omega,mechanical,green,276546,1997,diesel,diesel,2.5,sedan,1300.0,11
Opel,Astra,mechanical,grey,312000,2004,diesel,diesel,1.7,hatchback,4250.0,5
Opel,Vectra,mechanical,black,400000,1995,diesel,diesel,1.7,sedan,1100.0,12
Opel,Astra,mechanical,silver,188000,2008,gasoline,gasoline,1.6,sedan,5799.0,1
Opel,Astra,mechanical,blue,350000,1998,gasoline,gasoline,1.6,universal,1040.0,2
Opel,Meriva,mechanical,blue,284000,2005,diesel,diesel,1.7,minivan,3650.0,2
Opel,Signum,automatic,blue,211000,2004,diesel,diesel,3.0,hatchback,6000.0,130
Opel,Agila,mechanical,blue,397814,2001,gasoline,gasoline,1.0,hatchback,2750.0,3
Opel,Omega,mechanical,green,243777,1996,gas,gasoline,2.0,sedan,1111.0,56
Opel,Vectra,mechanical,silver,300000,1997,gas,gasoline,2.5,universal,2400.0,34
Opel,Astra,automatic,blue,165000,2011,gasoline,gasoline,1.6,hatchback,7533.0,7
Opel,Insignia,mechanical,green,182000,2015,diesel,diesel,1.6,universal,13933.0,23
Opel,Zafira,mechanical,black,361000,2004,diesel,diesel,2.2,minivan,6999.0,978
Opel,Vectra,mechanical,other,320000,2006,diesel,diesel,1.9,hatchback,6300.0,26
Opel,Zafira,mechanical,silver,444444,2000,diesel,diesel,2.0,minivan,3500.0,3
Opel,Meriva,mechanical,black,140000,2011,gasoline,gasoline,1.4,minivan,7500.0,1
Opel,Vectra,mechanical,green,153000,2002,gasoline,gasoline,2.2,sedan,4300.0,8
Opel,Astra,mechanical,green,177865,2000,diesel,diesel,1.7,hatchback,2650.0,30
